stress: info: [2093909] dispatching hogs: 16 cpu, 0 io, 0 vm, 0 hdd
stress: info: [2093909] successful run completed in 30s
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
    Finished `release` profile [optimized] target(s) in 2.41s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
750,false,16,0.15283300,2.40573105,6.86845200
750,false,16,0.15312128,2.40572768,6.86656000
750,false,16,0.15460016,2.40456119,6.94975100
750,false,16,0.16115287,2.44478818,7.36649800
750,false,16,0.15389419,2.41531997,6.89805300
750,false,16,0.15315905,2.41178211,6.84452600
750,false,16,0.15283859,2.40629880,6.83897100
750,false,16,0.15322591,2.41164785,6.85130100
750,false,16,0.15379928,2.41619900,6.90672000
750,false,16,0.15358300,2.41284208,6.89701600
750,false,16,0.15425054,2.42058254,6.90073900
750,false,16,0.15300858,2.40900115,6.86240900
750,false,16,0.15351994,2.40926265,6.87620300
750,false,16,0.15310362,2.40551135,6.86704800
750,false,16,0.15334726,2.40773664,6.86454600
750,false,16,0.15370427,2.41285545,6.91142000
750,false,16,0.15335118,2.40635104,6.85722100
750,false,16,0.15346039,2.40833402,6.88566300
750,false,16,0.15287459,2.40617263,6.87766800
750,false,16,0.15326973,2.40618089,6.88017100
750,false,16,0.15359138,2.40907831,6.89860200
750,false,16,0.15384066,2.41273569,6.86997700
750,false,16,0.15381994,2.41177605,6.85526800
750,false,16,0.15324260,2.41170605,6.86826800
750,false,16,0.15327551,2.40944801,6.85496300
750,false,16,0.15423616,2.41180376,6.88603000
750,false,16,0.15373068,2.41159249,6.88371100
750,false,16,0.15429646,2.41427874,6.88633500
750,false,16,0.15325211,2.40547109,6.86039500
750,false,16,0.15314675,2.40903227,6.85429200
750,false,16,0.15397050,2.41126612,6.88554100
750,false,16,0.15283368,2.40570320,6.86149300
750,false,16,0.15329323,2.40655073,6.84110800
750,false,16,0.15333415,2.40924204,6.87186900
750,false,16,0.15354759,2.40949223,6.87376200
750,false,16,0.15309937,2.40902280,6.88371000
750,false,16,0.15302853,2.40484344,6.87852300
750,false,16,0.15352230,2.40903867,6.87882800
750,false,16,0.15300246,2.40685814,6.83573700
750,false,16,0.15335232,2.40736611,6.88853200
750,false,16,0.15365659,2.40908012,6.86369000
750,false,16,0.15424096,2.41360018,6.91514300
750,false,16,0.15475561,2.42177845,6.94444000
750,false,16,0.15333095,2.41119941,6.86320300
750,false,16,0.15402227,2.41258825,6.93406400
750,false,16,0.15324377,2.41417499,6.91196900
750,false,16,0.15396285,2.40952740,6.92655700
750,false,16,0.15291531,2.40802572,6.83384500
750,false,16,0.15355371,2.40942918,6.88310000
750,false,16,0.15414399,2.41036696,6.89616200
750,false,16,0.15329175,2.40988262,6.86723100
750,false,16,0.15346637,2.41083624,6.89426900
750,false,16,0.15284594,2.40669243,6.86424000
750,false,16,0.15239696,2.40440767,6.83238000
750,false,16,0.15375277,2.41110310,6.89213300
1000,false,16,0.40698018,6.37543615,18.05610600
1000,false,16,0.40409055,6.39268414,17.86500500
1000,false,16,0.40428390,6.39805845,17.84150700
1000,false,16,0.40524209,6.40776324,17.91200200
1000,false,16,0.40566043,6.41250025,17.95198100
1000,false,16,0.40515099,6.39993931,17.88252300
1000,false,16,0.40471996,6.39649525,17.86378500
1000,false,16,0.40691240,6.42047147,18.06660400
1000,false,16,0.40445408,6.39764099,17.86732500
1000,false,16,0.40525536,6.39949512,17.88026500
1000,false,16,0.40618839,6.40741216,17.94868500
1000,false,16,0.40514678,6.40538445,17.86476100
1000,false,16,0.40510158,6.39297178,17.88673400
1000,false,16,0.40474483,6.39860813,17.89790400
1000,false,16,0.40507414,6.39957790,17.88844300
1000,false,16,0.40463411,6.39479782,17.84901500
1000,false,16,0.40483540,6.39309386,17.85963400
1000,false,16,0.40476124,6.40094887,17.88459800
1000,false,16,0.40493358,6.39819790,17.86897300
1000,false,16,0.40401881,6.40060170,17.87788400
1000,false,8,0.45912521,3.63059360,19.12720900
1000,false,8,0.44362720,3.52731973,18.91767600
1000,false,8,0.44445772,3.53366710,18.90247900
1000,false,8,0.44378253,3.52817638,18.86311100
1000,false,8,0.44390367,3.52927508,18.88270300
1000,false,8,0.44390170,3.52929431,18.87989600
1000,false,8,0.44410773,3.52979600,18.89393400
1000,false,8,0.44500175,3.53807584,18.92951600
1000,false,8,0.44380339,3.52858244,18.85566500
1000,false,8,0.44493580,3.53506174,18.93317900
1000,false,8,0.44431996,3.53263430,18.95020700
1000,false,8,0.44546368,3.54161882,18.95350400
1000,false,8,0.44758723,3.54551982,19.01295100
1000,false,8,0.44497753,3.53786446,18.91749300
1000,false,8,0.44401833,3.52997364,18.89326200
1000,false,8,0.45614301,3.59973894,19.62946600
