    Updating crates.io index
 Downloading crates ...
  Downloaded iana-time-zone v0.1.61
  Downloaded num-traits v0.2.19
  Downloaded chrono v0.4.38
   Compiling num-traits v0.2.19
   Compiling iana-time-zone v0.1.61
   Compiling mtdynamic v0.1.0 (/home/jaaldering/mtdynamic)
   Compiling chrono v0.4.38
    Finished `release` profile [optimized] target(s) in 5.66s
     Running `target/release/examples/adapt_fast true`
size,pin,threads,runtime,usertime,energy
500,false,16,0.04762729,0.74091660,2.00908900
500,false,16,0.04759770,0.74034823,2.03100100
500,false,16,0.04753736,0.73996550,2.02856000
500,false,16,0.04756288,0.74028698,2.01159100
500,false,16,0.04777001,0.74100002,2.01482600
500,false,16,0.04753366,0.73989684,2.03142800
500,false,16,0.04760267,0.74054851,2.00530500
500,false,16,0.04759893,0.74057945,2.01940400
500,false,16,0.04748070,0.73964710,2.03557800
500,false,16,0.04765210,0.74127767,2.00701400
500,false,16,0.04761567,0.74046075,2.03612800
500,false,16,0.04783619,0.74147379,2.03527300
500,false,16,0.04766143,0.74026245,2.03197700
500,false,16,0.04744491,0.74027288,2.01726800
500,false,16,0.04787097,0.74271960,2.04546600
500,false,16,0.04749630,0.74004642,2.03564000
500,false,16,0.04752344,0.73982283,2.01537600
500,false,16,0.04775970,0.74082379,2.01861000
500,false,16,0.04767284,0.74087887,2.03154900
500,false,16,0.04804601,0.74261528,2.00414600
500,false,16,0.04759948,0.74145327,1.99907900
500,false,16,0.04769272,0.74122258,2.02013700
750,false,16,0.15771382,2.47115927,6.87003800
750,false,16,0.15662391,2.45533411,6.82340800
750,false,16,0.15671795,2.46228145,6.83891100
750,false,16,0.15667243,2.45784741,6.83170900
750,false,16,0.15627738,2.45661917,6.81345900
750,false,16,0.15658488,2.45931948,6.83384500
750,false,16,0.15683420,2.46427300,6.84507500
750,false,16,0.15721316,2.45984293,6.81065200
750,false,16,0.15707079,2.46058549,6.83219700
750,false,16,0.15727695,2.45640254,6.82462800
750,false,16,0.15707142,2.46104746,6.83646900
750,false,16,0.15642661,2.45889966,6.84434300
750,false,16,0.15735488,2.46322976,6.82749700
750,false,16,0.15675643,2.45858786,6.81083400
750,false,16,0.15653654,2.45947821,6.81468000
750,false,16,0.15635334,2.45740626,6.81706000
750,false,16,0.15670158,2.45816577,6.81547300
750,false,16,0.15660817,2.45749585,6.83769000
750,false,16,0.15627183,2.45647510,6.79557600
750,false,16,0.15597276,2.45525291,6.81004100
750,false,10,0.18520123,1.77294795,7.62125800
750,false,10,0.17890401,1.75838334,7.40238600
750,false,10,0.17819312,1.75742957,7.40159300
750,false,10,0.18489420,1.76313732,7.53251200
750,false,10,0.17736994,1.75349044,7.37534700
750,false,10,0.17734138,1.75177630,7.39707600
750,false,10,0.18471516,1.76301638,7.50870800
750,false,10,0.17749331,1.75403889,7.35215400
750,false,10,0.17844739,1.75922410,7.40977100
750,false,10,0.17768154,1.75726884,7.35880700
750,false,10,0.17944260,1.76176682,7.44193600
750,false,10,0.17967404,1.76021348,7.41160200
750,false,10,0.17838400,1.75855303,7.40525400
750,false,10,0.19127306,1.81783665,8.02219600
750,false,10,0.17771105,1.75759673,7.45646300
750,false,10,0.17992274,1.76139990,7.43211000
750,false,10,0.18229358,1.79357231,7.75138400
750,false,10,0.17752320,1.75505072,7.41074700
750,false,10,0.17810040,1.75536403,7.39463400
750,false,10,0.17971471,1.75908858,7.43516200
750,false,13,0.16658485,2.11985204,7.11900000
750,false,13,0.16496210,2.11293292,7.05045800
750,false,13,0.16592740,2.11131201,7.00767200
750,false,13,0.16999371,2.11683146,7.15372900
750,false,13,0.16561440,2.11175110,7.09379300
750,false,13,0.16721913,2.11893788,7.09824800
750,false,13,0.16506561,2.11708976,7.08787200
750,false,13,0.16503369,2.11107061,7.04545400
750,false,13,0.16519028,2.11122687,7.07499400
750,false,13,0.16622408,2.12212698,7.07883900
750,false,13,0.16621975,2.12374262,7.12101500
750,false,13,0.16649057,2.12492761,7.10545000
750,false,13,0.16628955,2.12096959,7.08750700
750,false,13,0.16577889,2.11816313,7.08475900
750,false,13,0.16625701,2.11873223,7.09293800
750,false,13,0.16499901,2.11266177,7.08994800
750,false,13,0.16625118,2.11613675,7.11393400
750,false,13,0.16455795,2.10120390,7.06785300
750,false,13,0.16529911,2.10643138,7.06095600
750,false,13,0.16549661,2.10177920,7.09245000
750,false,14,0.16250199,2.22216860,6.95036100
750,false,14,0.16122498,2.20724948,6.89054600
750,false,14,0.16150245,2.21672650,6.89512300
750,false,14,0.16048554,2.20884833,6.90476800
750,false,14,0.16065135,2.20814514,6.90006800
750,false,14,0.16084024,2.21051450,6.90714800
750,false,14,0.16170224,2.21199713,6.90983300
750,false,14,0.16148092,2.21006891,6.89768800
750,false,14,0.16169795,2.22021244,6.94755300
750,false,14,0.16144614,2.22450566,6.94114500
750,false,14,0.18439943,2.19899707,7.20469400
750,false,14,0.16094966,2.20785119,6.90324100
750,false,14,0.16120981,2.20884603,6.89768700
750,false,14,0.16084233,2.20777848,6.90446300
750,false,14,0.16129534,2.21021679,6.91245800
750,false,14,0.16091850,2.21012270,6.90763600
750,false,14,0.16125361,2.20829087,6.90965100
750,false,14,0.16071502,2.20953073,6.88328300
750,false,14,0.16145808,2.20821133,6.89646600
750,false,14,0.16143012,2.21244639,6.90049500
750,false,15,0.15888021,2.32533017,6.90922300
750,false,15,0.15605330,2.30451288,6.81919600
750,false,15,0.15663519,2.31031615,6.81828100
750,false,15,0.15699912,2.30888071,6.82731400
750,false,15,0.15670784,2.30717185,6.84196200
750,false,15,0.15772174,2.31290249,6.84037500
750,false,15,0.15748782,2.31387111,6.86796300
750,false,15,0.15843325,2.31821244,6.87467700
750,false,15,0.15631823,2.30865876,6.83830000
750,false,15,0.15735796,2.31181269,6.83433400
750,false,15,0.15774863,2.31443475,6.87248000
750,false,15,0.15686605,2.31124130,6.84977500
750,false,15,0.15586761,2.30462648,6.79868800
750,false,15,0.15766330,2.31690295,6.85569500
750,false,15,0.15762200,2.31442295,6.85990600
750,false,15,0.15748882,2.30771393,6.83866600
750,false,15,0.15676581,2.31162052,6.83537100
750,false,15,0.15688907,2.31026269,6.84684500
750,false,15,0.15814186,2.30775663,6.86198200
750,false,15,0.15736785,2.31316994,6.86588800
750,false,16,0.15500406,2.42324010,6.79234100
750,false,16,0.15274133,2.40266598,6.66172600
750,false,16,0.15319274,2.40894418,6.68864200
750,false,16,0.15354094,2.40807152,6.71263000
750,false,16,0.15345463,2.40370281,6.67082000
750,false,16,0.15268184,2.40622217,6.66520600
750,false,16,0.15420109,2.41605155,6.75480400
750,false,16,0.15454534,2.42317184,6.78275900
750,false,16,0.15352094,2.40961645,6.71861100
750,false,16,0.15397781,2.41043884,6.69004600
750,false,16,0.15255599,2.40390822,6.68424800
750,false,16,0.15297849,2.40746037,6.69871300
750,false,16,0.15338289,2.40533709,6.68199000
750,false,16,0.15289720,2.40603771,6.68144000
750,false,16,0.15332023,2.40998127,6.69462400
750,false,16,0.15345324,2.40993123,6.69834800
750,false,16,0.15394787,2.40987415,6.70677000
750,false,16,0.15359174,2.41326450,6.72166300
750,false,16,0.15300322,2.40702510,6.70261900
750,false,16,0.15309375,2.41088243,6.70042200
750,false,16,0.15344006,2.40913299,6.68455300
750,false,16,0.15273206,2.40646087,6.66435000
750,false,16,0.15288625,2.40325264,6.68907000
750,false,16,0.15296957,2.40523839,6.67100300
750,false,16,0.15298664,2.40530630,6.70316900
750,false,16,0.15314511,2.41190440,6.68174500
750,false,16,0.15315123,2.41013078,6.73264900
750,false,16,0.15352517,2.41091092,6.69267100
750,false,16,0.15352625,2.40717516,6.70872300
750,false,16,0.15289847,2.40456522,6.68540800
750,false,16,0.15313669,2.40531384,6.70176500
750,false,16,0.15445772,2.41377115,6.73069600
750,false,16,0.15365886,2.40487638,6.68101300
750,false,16,0.15389917,2.40995668,6.70493900
750,false,16,0.15319177,2.40761159,6.70640400
750,false,16,0.15319660,2.40830455,6.69499000
750,false,16,0.15316733,2.40543818,6.70091100
750,false,16,0.15302530,2.40728187,6.70213200
750,false,16,0.15297071,2.40865094,6.70084900
750,false,16,0.15359684,2.40925516,6.67021000
750,false,16,0.15296769,2.40466778,6.69029100
750,false,16,0.15334674,2.40659457,6.71018800
750,false,16,0.15336267,2.40486153,6.68296600
750,false,16,0.15314844,2.40469979,6.68675000
750,false,16,0.15346463,2.40475321,6.69834700
750,false,16,0.15283232,2.40374862,6.70677000
750,false,16,0.15318957,2.40656407,6.70463400
750,false,16,0.15421973,2.41435633,6.72367600
750,false,16,0.15354018,2.40621476,6.71678000
750,false,16,0.15396290,2.41149267,6.75071500
750,false,16,0.15285632,2.40710778,6.69572200
750,false,16,0.15374535,2.41332964,6.79905500
750,false,16,0.15298226,2.40477340,6.69499000
750,false,16,0.15324701,2.40499984,6.68467600
750,false,16,0.15278599,2.40596657,6.67118600
750,false,16,0.15313223,2.40406531,6.68620100
750,false,16,0.15282528,2.40573924,6.66679200
750,false,16,0.15343717,2.40740622,6.69071800
750,false,16,0.15336402,2.40633507,6.70396200
750,false,16,0.15296448,2.40531918,6.72166300
750,false,16,0.15416947,2.40669793,6.73564000
750,false,16,0.15356259,2.40564756,6.70152100
750,false,16,0.15294817,2.40519418,6.67271200
750,false,16,0.15280760,2.40307275,6.65922400
750,false,16,0.15335247,2.40527890,6.68498000
750,false,16,0.15319640,2.40691444,6.70701400
750,false,16,0.15332202,2.40749758,6.71409400
750,false,16,0.15330241,2.40662967,6.70091100
750,false,16,0.15469680,2.42353024,6.82737500
750,false,16,0.15312996,2.40824895,6.70390100
750,false,16,0.15275124,2.40839951,6.70738100
750,false,16,0.15300815,2.40856328,6.72209000
750,false,16,0.15317510,2.40740160,6.70756400
750,false,16,0.15321709,2.40755932,6.70017800
750,false,16,0.15273557,2.40645600,6.72312800
750,false,16,0.15318132,2.40612553,6.74912900
750,false,16,0.15341439,2.41351973,6.72019800
750,false,16,0.15314855,2.40875848,6.70664800
750,false,16,0.15300050,2.40774322,6.71104200
750,false,16,0.15334980,2.40776430,6.72135800
750,false,16,0.15238523,2.40663233,6.69877400
750,false,16,0.15269183,2.40674450,6.78806800
750,false,16,0.15431792,2.41079494,6.77177200
