dynamic,busy,threads,energy,runtime,usertime
false,24,15,9.01662850,0.03778322,0.86859224
false,24,16,9.01769640,0.03779331,0.87965794
false,24,17,8.90398000,0.03698549,0.87039869
false,24,18,8.88913240,0.03650147,0.86969009
false,24,19,8.90769490,0.03681683,0.87722671
false,24,20,8.92669450,0.03680915,0.88036807
false,24,21,9.04788710,0.03782454,0.87586719
false,24,22,8.90892630,0.03695080,0.87863778
false,24,23,9.14216610,0.03865884,0.87672122
false,24,24,8.97101580,0.03746163,0.87850779
false,24,25,9.13285730,0.03735308,0.87397136
false,24,26,9.05093560,0.03684790,0.87581035
false,24,27,8.72581980,0.03558754,0.88080344
false,24,28,8.89536820,0.03654689,0.88508489
false,24,29,8.95677710,0.03727819,0.88302552
false,24,30,9.24429430,0.03921833,0.88597808
false,24,31,8.89736840,0.03656226,0.89036178
false,24,32,9.09408690,0.03789145,0.89017358
false,28,1,50.63561830,0.40881878,0.86125814
false,28,2,28.64256960,0.20575082,0.86502954
false,28,3,23.01439050,0.15219717,0.86520107
false,28,4,18.16476350,0.10664459,0.87070819
false,28,5,15.76308680,0.08918902,0.86630214
false,28,6,14.39126340,0.07864434,0.86655745
false,28,7,12.25855160,0.06313703,0.87250328
false,28,8,11.38314700,0.05515732,0.87170048
false,28,9,10.72305090,0.05035335,0.86564404
false,28,10,10.03118020,0.04522671,0.87945143
false,28,11,9.62635880,0.04228437,0.86824293
false,28,12,9.31954210,0.03980282,0.87168015
false,28,13,8.98681860,0.03774779,0.87299773
false,28,14,8.88419000,0.03744405,0.87820703
false,28,15,8.94816230,0.03753860,0.87799829
false,28,16,8.90574830,0.03682338,0.88383177
false,28,17,9.14101140,0.03857662,0.88125726
false,28,18,9.16068490,0.03851224,0.88482123
false,28,19,8.97694650,0.03745395,0.88314333
false,28,20,8.83731920,0.03668111,0.87604330
false,28,21,9.24169900,0.03924173,0.87900625
false,28,22,8.91544010,0.03672420,0.87993169
false,28,23,8.93196450,0.03698862,0.88644947
false,28,24,8.87526120,0.03673417,0.88470049
false,28,25,8.84542900,0.03662431,0.89147831
false,28,26,8.88916140,0.03650462,0.88913094
false,28,27,8.91939970,0.03668480,0.88825655
false,28,28,8.91181770,0.03663211,0.88708937
false,28,29,8.96055170,0.03691146,0.89360221
false,28,30,8.97552330,0.03686878,0.88689463
false,28,31,8.86915820,0.03617731,0.88779620
false,28,32,8.94533070,0.03674653,0.90098023
false,32,1,50.84175860,0.40924724,0.88104789
false,32,2,28.87534090,0.20729895,0.87161079
false,32,3,23.81531780,0.15771723,0.87800404
false,32,4,18.36268120,0.10677491,0.87706357
false,32,5,16.18064050,0.09128013,0.88186822
false,32,6,13.79608850,0.07368509,0.87634610
false,32,7,12.31987980,0.06246163,0.87672738
false,32,8,11.36964200,0.05523968,0.87963192
false,32,9,10.63357640,0.04950355,0.87775840
false,32,10,10.10532780,0.04579747,0.87945734
false,32,11,9.64914110,0.04255171,0.87910723
false,32,12,9.31369820,0.03975882,0.88039998
false,32,13,9.27941330,0.03979814,0.88616299
false,32,14,9.01943130,0.03763322,0.88257046
false,32,15,9.28162760,0.03909720,0.88454034
false,32,16,8.79912030,0.03598214,0.88599041
false,32,17,9.01838600,0.03739877,0.89074766
false,32,18,8.99612000,0.03708416,0.89044482
false,32,19,9.29893900,0.03946552,0.88560345
false,32,20,8.75271670,0.03569062,0.88821667
false,32,21,9.19792060,0.03885247,0.89345345
false,32,22,8.95188240,0.03687906,0.89688358
false,32,23,8.96316410,0.03683833,0.89548589
false,32,24,9.07962570,0.03764720,0.89954012
false,32,25,8.97689190,0.03658966,0.89127835
false,32,26,8.82839470,0.03585794,0.89962917
false,32,27,8.91533510,0.03652056,0.89337168
false,32,28,9.01835120,0.03715237,0.90253052
false,32,29,8.72542430,0.03531955,0.89219793
false,32,30,9.07735960,0.03772388,0.90255501
false,32,31,8.89717050,0.03651105,0.89889735
false,32,32,8.70152460,0.03494183,0.90106359
